job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Data Analyst,7,High School,17,Manufacturing,Small,India,Hybrid,0,53852
Cloud Engineer,10,Bachelor,13,Healthcare,Startup,India,Yes,5,94093
Software Engineer,15,High School,7,Consulting,Medium,India,Yes,5,92415
Product Manager,17,Master,9,Healthcare,Enterprise,India,Hybrid,4,139910
Business Analyst,2,PhD,12,Consulting,Large,India,Hybrid,3,87705
Machine Learning Engineer,10,PhD,10,Retail,Small,India,Hybrid,0,104404
Frontend Developer,3,Master,18,Education,Large,India,No,3,93687
Cybersecurity Analyst,15,PhD,1,Healthcare,Small,India,No,2,103370
Machine Learning Engineer,14,High School,19,Healthcare,Large,India,Yes,0,121420
Frontend Developer,7,High School,2,Telecom,Enterprise,India,Hybrid,4,82838
Business Analyst,3,PhD,6,Manufacturing,Medium,India,Hybrid,1,78740
Backend Developer,10,High School,11,Education,Large,India,Yes,5,95436
Software Engineer,2,Diploma,15,Government,Startup,India,Yes,1,76290
Machine Learning Engineer,7,Diploma,7,Government,Large,India,No,4,105858
Frontend Developer,19,Bachelor,16,Education,Enterprise,India,Yes,2,133078
Software Engineer,15,Diploma,9,Finance,Enterprise,India,Yes,0,112435
Backend Developer,19,Diploma,16,Government,Enterprise,India,Yes,5,130002
Product Manager,14,PhD,16,Technology,Enterprise,India,No,2,148566
Backend Developer,14,High School,1,Retail,Medium,India,No,0,79409
Machine Learning Engineer,19,PhD,10,Media,Enterprise,India,No,1,147494
Product Manager,20,Bachelor,6,Healthcare,Startup,India,Yes,2,95912
Business Analyst,7,High School,5,Manufacturing,Enterprise,India,Yes,1,75929
AI Engineer,19,PhD,9,Telecom,Enterprise,India,Yes,0,171662
Cloud Engineer,13,PhD,11,Technology,Small,India,Yes,5,110675
Cybersecurity Analyst,12,PhD,4,Technology,Enterprise,India,Hybrid,3,132517
Software Engineer,1,PhD,11,Technology,Large,India,Hybrid,2,88741
Cloud Engineer,20,Diploma,15,Manufacturing,Small,India,Hybrid,0,107362
Machine Learning Engineer,0,PhD,6,Education,Startup,India,No,1,86815
Frontend Developer,17,PhD,10,Finance,Small,India,Hybrid,4,111004
Business Analyst,2,PhD,12,Consulting,Startup,India,No,5,66569
Cloud Engineer,17,High School,10,Healthcare,Small,India,Hybrid,3,91339
Data Scientist,19,Diploma,4,Consulting,Large,India,Yes,0,114521
Cybersecurity Analyst,14,High School,11,Telecom,Medium,India,Hybrid,0,95537
DevOps Engineer,13,High School,11,Manufacturing,Startup,India,Hybrid,1,78259
Cloud Engineer,1,High School,3,Technology,Enterprise,India,No,0,80860
Cybersecurity Analyst,2,PhD,12,Education,Small,India,No,4,93106
AI Engineer,3,Master,12,Telecom,Large,India,Yes,2,118184
AI Engineer,15,PhD,3,Telecom,Large,India,Yes,1,146678
Product Manager,2,Diploma,7,Technology,Medium,India,Yes,2,78511
Software Engineer,7,PhD,16,Education,Startup,India,Hybrid,1,85465
Backend Developer,19,Bachelor,10,Media,Enterprise,India,Yes,1,124743
Data Scientist,16,Bachelor,8,Consulting,Medium,India,No,3,104690
Software Engineer,11,Bachelor,7,Telecom,Startup,India,Hybrid,1,87500
Cybersecurity Analyst,7,High School,19,Media,Medium,India,No,1,84553
Data Analyst,15,PhD,13,Finance,Enterprise,India,Hybrid,4,123381
Business Analyst,12,Bachelor,17,Retail,Small,India,Hybrid,2,78486
Data Scientist,5,Diploma,16,Media,Large,India,Hybrid,1,84817
DevOps Engineer,3,High School,2,Retail,Medium,India,No,0,67908
Frontend Developer,2,High School,18,Education,Small,India,No,3,62517
Backend Developer,17,PhD,5,Telecom,Enterprise,India,No,5,148598
Product Manager,3,High School,15,Healthcare,Startup,India,No,5,81377
Cybersecurity Analyst,10,PhD,3,Government,Startup,India,No,1,96563
Cybersecurity Analyst,10,Master,3,Manufacturing,Large,India,Hybrid,5,114989
Cloud Engineer,0,High School,4,Government,Startup,India,Hybrid,5,59516
Backend Developer,18,Master,18,Technology,Large,India,Hybrid,1,132180
Cloud Engineer,1,Bachelor,17,Telecom,Small,India,Hybrid,2,89691
Machine Learning Engineer,20,PhD,16,Education,Medium,India,No,2,144442
Product Manager,11,Diploma,1,Government,Medium,India,Yes,3,96610
Machine Learning Engineer,3,High School,14,Finance,Large,India,Yes,0,95785
Software Engineer,7,Bachelor,7,Consulting,Startup,India,Hybrid,2,67826
Data Scientist,16,Diploma,9,Government,Startup,India,Hybrid,5,98901
Cloud Engineer,4,High School,8,Government,Large,India,No,3,93692
Frontend Developer,11,Bachelor,17,Consulting,Small,India,Yes,2,90101
DevOps Engineer,11,PhD,8,Retail,Enterprise,India,Yes,1,123249
AI Engineer,14,Bachelor,2,Telecom,Startup,India,No,0,100785
Cybersecurity Analyst,8,High School,19,Manufacturing,Small,India,Hybrid,2,80072
Backend Developer,8,PhD,1,Government,Startup,India,No,2,83715
Data Analyst,1,High School,15,Manufacturing,Startup,India,Yes,2,50003
Frontend Developer,14,Bachelor,4,Manufacturing,Enterprise,India,No,0,104241
Software Engineer,17,Diploma,12,Technology,Enterprise,India,No,0,113182
Cloud Engineer,16,Diploma,16,Government,Small,India,Hybrid,5,107260
Cybersecurity Analyst,1,Bachelor,9,Government,Enterprise,India,Yes,0,86934
Machine Learning Engineer,14,Diploma,10,Healthcare,Startup,India,No,1,94690
Software Engineer,14,Bachelor,9,Telecom,Large,India,No,5,109170
Product Manager,11,Master,6,Healthcare,Startup,India,Yes,3,98150
Frontend Developer,20,High School,1,Education,Medium,India,Hybrid,5,91810
Software Engineer,4,Master,3,Government,Small,India,Hybrid,1,77777
Software Engineer,2,High School,18,Media,Small,India,No,0,60824
Business Analyst,9,High School,7,Education,Medium,India,Hybrid,0,58280
DevOps Engineer,8,Bachelor,11,Finance,Enterprise,India,Yes,1,110186
Frontend Developer,4,Bachelor,17,Government,Medium,India,No,1,77744
DevOps Engineer,4,PhD,4,Manufacturing,Enterprise,India,No,3,115472
Backend Developer,5,PhD,15,Education,Startup,India,Hybrid,0,81040
Cybersecurity Analyst,3,High School,10,Consulting,Enterprise,India,No,4,93234
AI Engineer,5,Bachelor,13,Consulting,Startup,India,Yes,3,91772
Data Scientist,15,Bachelor,9,Manufacturing,Medium,India,Hybrid,0,105501
Software Engineer,10,PhD,11,Technology,Startup,India,No,4,94504
Data Analyst,4,Diploma,7,Healthcare,Small,India,No,2,49594
Frontend Developer,17,Master,15,Telecom,Large,India,Hybrid,1,113462
DevOps Engineer,16,Bachelor,3,Consulting,Enterprise,India,Hybrid,4,114437
DevOps Engineer,0,High School,2,Consulting,Enterprise,India,Yes,5,86989
Product Manager,6,Diploma,5,Education,Startup,India,Yes,1,80517
Backend Developer,8,Master,1,Manufacturing,Small,India,Hybrid,2,81347
Data Analyst,4,PhD,13,Telecom,Startup,India,Hybrid,3,74798
Cloud Engineer,8,Master,3,Technology,Small,India,Yes,4,85430
Backend Developer,15,High School,17,Consulting,Medium,India,No,1,94456
Cloud Engineer,15,PhD,1,Manufacturing,Enterprise,India,Yes,5,148341
DevOps Engineer,5,PhD,3,Retail,Large,India,No,2,103510
Backend Developer,8,PhD,3,Technology,Medium,India,Hybrid,5,98321
Machine Learning Engineer,17,Bachelor,11,Consulting,Large,India,Yes,0,125407
Cloud Engineer,10,High School,11,Consulting,Enterprise,India,No,5,111363
Cybersecurity Analyst,15,Bachelor,6,Retail,Medium,India,No,4,97389
AI Engineer,17,PhD,11,Technology,Enterprise,India,Hybrid,2,174125
Data Analyst,18,High School,11,Consulting,Startup,India,No,5,81154
Frontend Developer,11,Diploma,14,Consulting,Medium,India,Hybrid,3,93516
Backend Developer,15,High School,18,Technology,Large,India,Yes,0,109944
AI Engineer,11,High School,4,Media,Startup,India,Hybrid,4,89816
Data Scientist,3,High School,16,Telecom,Large,India,Hybrid,0,77370
Cybersecurity Analyst,14,Bachelor,8,Telecom,Enterprise,India,No,4,128192
Software Engineer,6,Diploma,17,Education,Enterprise,India,No,4,98892
Data Analyst,20,Bachelor,11,Manufacturing,Enterprise,India,Yes,4,125565
Product Manager,8,PhD,9,Finance,Startup,India,Yes,0,101423
Frontend Developer,16,PhD,17,Education,Enterprise,India,Yes,1,139862
Software Engineer,5,High School,18,Healthcare,Enterprise,India,No,0,95216
Cybersecurity Analyst,11,High School,4,Retail,Startup,India,No,1,75576
Machine Learning Engineer,10,High School,14,Retail,Enterprise,India,No,3,113442
AI Engineer,3,Bachelor,8,Healthcare,Medium,India,Yes,3,104747
Cloud Engineer,10,Master,16,Finance,Enterprise,India,Hybrid,4,123423
Backend Developer,9,Bachelor,15,Retail,Small,India,Hybrid,5,92411
Cybersecurity Analyst,14,Diploma,10,Telecom,Small,India,Yes,2,103429
Product Manager,1,Diploma,14,Consulting,Medium,India,No,0,70461
Business Analyst,4,Diploma,3,Retail,Small,India,No,0,45836
Frontend Developer,1,Diploma,2,Consulting,Small,India,Hybrid,0,53400
Cybersecurity Analyst,13,High School,9,Government,Enterprise,India,No,4,106597
Machine Learning Engineer,8,Master,8,Government,Medium,India,Yes,0,99679
Cybersecurity Analyst,16,Diploma,7,Manufacturing,Startup,India,No,2,88287
Cybersecurity Analyst,3,PhD,10,Government,Small,India,Hybrid,4,94807
Software Engineer,15,PhD,9,Education,Medium,India,No,5,107826
Backend Developer,16,Bachelor,10,Manufacturing,Large,India,No,0,110147
Data Analyst,3,Master,3,Media,Startup,India,Hybrid,2,57004
Product Manager,3,Bachelor,9,Retail,Small,India,Yes,2,78105
DevOps Engineer,15,Bachelor,16,Media,Large,India,Hybrid,3,118357
Cloud Engineer,1,Diploma,9,Retail,Enterprise,India,No,3,86239
AI Engineer,4,PhD,5,Government,Large,India,Hybrid,0,110157
AI Engineer,15,PhD,16,Telecom,Medium,India,No,5,137223
Data Analyst,0,Master,5,Media,Startup,India,No,2,50201
Product Manager,11,Bachelor,19,Telecom,Small,India,No,2,96379
Cloud Engineer,16,High School,1,Manufacturing,Startup,India,Yes,5,81512
DevOps Engineer,20,PhD,18,Technology,Startup,India,Hybrid,5,127166
Business Analyst,7,Diploma,19,Telecom,Enterprise,India,Hybrid,5,89620
Data Scientist,15,High School,5,Healthcare,Small,India,Hybrid,4,95187
Data Analyst,7,Bachelor,19,Finance,Medium,India,Yes,4,84164
Software Engineer,5,Master,10,Healthcare,Small,India,Hybrid,1,77948
Cybersecurity Analyst,12,PhD,12,Healthcare,Small,India,No,5,106095
AI Engineer,0,Diploma,13,Manufacturing,Large,India,Yes,2,99923
Cloud Engineer,17,Master,11,Technology,Small,India,Yes,4,113255
DevOps Engineer,16,Master,12,Finance,Small,India,No,2,106737
Backend Developer,13,Master,9,Education,Enterprise,India,No,5,122955
Data Analyst,2,Master,10,Finance,Small,India,Yes,4,64643
AI Engineer,0,Master,13,Healthcare,Startup,India,No,2,88924
Frontend Developer,15,PhD,5,Telecom,Large,India,No,4,110523
Data Analyst,1,Diploma,5,Finance,Medium,India,Yes,5,54535
Data Scientist,20,Bachelor,10,Media,Medium,India,No,3,113965
Software Engineer,18,High School,11,Manufacturing,Large,India,Yes,4,114257
Cloud Engineer,6,High School,14,Manufacturing,Enterprise,India,Yes,0,104842
Software Engineer,7,Bachelor,15,Manufacturing,Medium,India,Hybrid,4,89417
Data Analyst,7,High School,4,Consulting,Startup,India,No,5,54010
Cloud Engineer,6,PhD,11,Government,Large,India,Hybrid,2,94928
Business Analyst,16,High School,2,Government,Startup,India,Hybrid,2,66519
Data Analyst,12,Diploma,16,Retail,Small,India,Yes,0,71390
DevOps Engineer,8,High School,8,Finance,Startup,India,Yes,1,80085
DevOps Engineer,0,High School,10,Media,Large,India,Yes,0,78058
Business Analyst,2,PhD,13,Finance,Medium,India,Hybrid,3,77443
Software Engineer,19,Diploma,17,Manufacturing,Startup,India,Yes,3,101404
Data Analyst,12,PhD,19,Healthcare,Startup,India,No,3,86174
Backend Developer,9,Master,15,Technology,Enterprise,India,No,2,113677
Business Analyst,6,PhD,3,Education,Large,India,Yes,3,92760
Backend Developer,11,Master,19,Education,Small,India,No,5,99914
Data Scientist,16,Master,13,Media,Large,India,Hybrid,5,126105
Cybersecurity Analyst,17,Bachelor,6,Consulting,Startup,India,Yes,2,101002
Software Engineer,18,Bachelor,1,Government,Large,India,No,5,105917
Machine Learning Engineer,7,Bachelor,15,Manufacturing,Large,India,No,3,111425
Machine Learning Engineer,3,Diploma,17,Consulting,Enterprise,India,Yes,5,115310
Data Scientist,8,Bachelor,4,Finance,Medium,India,Yes,3,86870
Backend Developer,2,Diploma,4,Healthcare,Large,India,Hybrid,5,70507
Software Engineer,9,Master,6,Government,Startup,India,Hybrid,3,80285
Machine Learning Engineer,18,PhD,17,Education,Enterprise,India,Hybrid,3,160240
Software Engineer,5,Master,8,Manufacturing,Startup,India,Hybrid,4,78583
Software Engineer,12,High School,5,Telecom,Startup,India,Hybrid,0,71396
Cybersecurity Analyst,16,PhD,18,Manufacturing,Small,India,Hybrid,1,116725
Software Engineer,5,Master,9,Education,Enterprise,India,Yes,0,110039
DevOps Engineer,14,Bachelor,3,Government,Medium,India,Yes,4,102972
DevOps Engineer,8,Diploma,2,Healthcare,Small,India,Yes,3,86177
Cloud Engineer,5,PhD,3,Media,Small,India,No,4,89744
Business Analyst,4,PhD,9,Government,Large,India,Yes,4,91142
Product Manager,18,Bachelor,2,Retail,Startup,India,No,2,94408
Cloud Engineer,17,Master,17,Retail,Startup,India,No,3,113543
Cybersecurity Analyst,15,Diploma,4,Media,Medium,India,Yes,3,101879
Software Engineer,18,Diploma,13,Retail,Large,India,No,0,101919
AI Engineer,13,Bachelor,18,Retail,Small,India,Yes,4,107574
Software Engineer,19,Bachelor,1,Consulting,Enterprise,India,Hybrid,1,117975
Data Analyst,0,Bachelor,6,Media,Small,India,Hybrid,5,49206
DevOps Engineer,1,Bachelor,6,Manufacturing,Enterprise,India,Yes,5,89085
Frontend Developer,18,High School,11,Education,Large,India,Hybrid,4,95729
AI Engineer,6,Master,16,Government,Small,India,No,0,103535
Cloud Engineer,6,PhD,16,Media,Enterprise,India,Yes,5,130081
Data Scientist,5,High School,14,Education,Enterprise,India,No,5,101092
Data Analyst,14,PhD,7,Media,Large,India,Hybrid,5,106609
Data Scientist,9,Diploma,2,Manufacturing,Startup,India,Yes,1,71635
Software Engineer,13,PhD,8,Manufacturing,Medium,India,Yes,4,111505
Frontend Developer,19,Bachelor,19,Consulting,Small,India,No,0,96399
Backend Developer,4,Master,18,Media,Small,India,Yes,2,83741
Machine Learning Engineer,19,Master,1,Finance,Medium,India,Hybrid,1,112629
Software Engineer,14,Bachelor,5,Finance,Medium,India,Yes,3,96716
Backend Developer,14,Bachelor,1,Consulting,Large,India,No,1,98473
Product Manager,10,PhD,3,Telecom,Small,India,Yes,5,107991
AI Engineer,6,Bachelor,6,Media,Large,India,Hybrid,3,117588
Product Manager,4,PhD,13,Retail,Medium,India,Hybrid,2,97232
Data Scientist,16,Master,2,Technology,Medium,India,Hybrid,2,98504
Cybersecurity Analyst,10,Diploma,19,Government,Medium,India,Hybrid,2,99989
Product Manager,1,PhD,10,Telecom,Small,India,Hybrid,1,85502
Data Analyst,4,High School,11,Technology,Medium,India,No,5,56692
AI Engineer,12,Bachelor,14,Manufacturing,Enterprise,India,Hybrid,1,131544
AI Engineer,9,Bachelor,6,Consulting,Enterprise,India,Yes,5,130321
Software Engineer,10,PhD,1,Media,Medium,India,Yes,4,102936
Backend Developer,15,Bachelor,12,Technology,Large,India,Yes,4,114998
Cloud Engineer,14,Diploma,11,Media,Startup,India,Yes,1,91490
AI Engineer,12,High School,10,Retail,Medium,India,Yes,5,106704
Machine Learning Engineer,0,Diploma,2,Government,Startup,India,Yes,2,61013
Data Scientist,9,PhD,3,Government,Startup,India,No,4,98493
Cybersecurity Analyst,10,Diploma,17,Technology,Medium,India,Yes,3,86897
Business Analyst,6,Diploma,14,Government,Enterprise,India,No,3,78676
Machine Learning Engineer,19,Bachelor,8,Education,Medium,India,Hybrid,0,110643
Backend Developer,1,Diploma,18,Telecom,Small,India,Hybrid,2,58935
Cloud Engineer,15,Bachelor,2,Healthcare,Medium,India,Hybrid,0,98800
Data Analyst,20,PhD,2,Manufacturing,Large,India,No,4,117816
Cloud Engineer,12,Bachelor,9,Government,Enterprise,India,No,1,116686
Business Analyst,14,Bachelor,5,Finance,Large,India,No,2,91515
DevOps Engineer,2,PhD,12,Manufacturing,Medium,India,No,5,97104
Software Engineer,1,Master,4,Retail,Medium,India,No,4,85772
Machine Learning Engineer,13,Diploma,18,Healthcare,Medium,India,No,3,117494
Machine Learning Engineer,1,PhD,13,Finance,Small,India,Hybrid,3,98882
AI Engineer,20,High School,19,Finance,Startup,India,Yes,1,118197
Cloud Engineer,17,Master,5,Government,Medium,India,Hybrid,0,118335
Frontend Developer,6,Master,10,Education,Small,India,Hybrid,2,80627
Cloud Engineer,19,Diploma,16,Technology,Large,India,No,3,121283
Cybersecurity Analyst,5,PhD,4,Consulting,Enterprise,India,No,2,106411
Cloud Engineer,9,Master,19,Healthcare,Startup,India,Yes,1,100453
Backend Developer,6,Bachelor,9,Retail,Startup,India,Hybrid,1,72857
Backend Developer,16,High School,9,Retail,Startup,India,Hybrid,2,83075
Data Scientist,4,Master,9,Healthcare,Small,India,No,2,75714
Frontend Developer,5,Diploma,10,Retail,Medium,India,Hybrid,5,74266
DevOps Engineer,3,Diploma,19,Retail,Startup,India,Yes,3,85538
Data Scientist,11,High School,14,Telecom,Medium,India,Hybrid,3,87542
Backend Developer,19,Master,1,Healthcare,Large,India,Hybrid,0,117995
Machine Learning Engineer,14,High School,14,Government,Medium,India,Hybrid,3,105776
Cloud Engineer,16,Master,12,Manufacturing,Large,India,Hybrid,4,116214
Backend Developer,19,Diploma,8,Manufacturing,Small,India,Hybrid,3,102905
Software Engineer,19,High School,4,Retail,Medium,India,Yes,1,96189
Product Manager,12,Master,2,Telecom,Enterprise,India,Hybrid,1,119912
Cloud Engineer,11,PhD,9,Finance,Enterprise,India,Hybrid,5,135622
Backend Developer,0,Bachelor,15,Technology,Startup,India,No,5,69938
Data Scientist,15,Bachelor,16,Finance,Startup,India,Hybrid,5,96523
Backend Developer,6,Master,12,Telecom,Small,India,No,0,93228
AI Engineer,9,High School,18,Retail,Enterprise,India,No,5,131281
Frontend Developer,3,Diploma,8,Government,Small,India,No,1,64110
Product Manager,10,High School,14,Government,Large,India,No,4,108923
Machine Learning Engineer,15,Bachelor,2,Consulting,Startup,India,No,5,89328
Business Analyst,18,PhD,13,Technology,Enterprise,India,Yes,3,139240
AI Engineer,13,High School,3,Manufacturing,Medium,India,Hybrid,2,112261
Data Scientist,10,High School,9,Telecom,Large,India,Hybrid,2,97344
Business Analyst,12,Master,5,Finance,Small,India,Yes,4,80371
Software Engineer,6,Diploma,7,Finance,Small,India,Hybrid,2,79499
Product Manager,19,Diploma,16,Education,Small,India,No,3,111413
Machine Learning Engineer,13,PhD,10,Finance,Startup,India,Hybrid,2,116653
Cloud Engineer,14,Bachelor,1,Government,Small,India,Hybrid,3,99288
Frontend Developer,3,Diploma,14,Government,Enterprise,India,Hybrid,2,69798
Business Analyst,19,Master,10,Technology,Enterprise,India,Hybrid,3,121529
Frontend Developer,16,Bachelor,3,Media,Large,India,Hybrid,2,91901
Cloud Engineer,0,High School,3,Education,Enterprise,India,No,3,74643
DevOps Engineer,9,Master,17,Technology,Small,India,No,1,95465
Software Engineer,13,Bachelor,15,Healthcare,Medium,India,Hybrid,3,107795
Data Scientist,14,Master,3,Media,Large,India,Yes,5,120084
Backend Developer,3,PhD,1,Healthcare,Large,India,Hybrid,1,91993
Business Analyst,10,Bachelor,10,Manufacturing,Enterprise,India,No,5,103111
Product Manager,17,Bachelor,2,Education,Large,India,Yes,2,113428
DevOps Engineer,1,Diploma,3,Manufacturing,Small,India,No,5,69333
AI Engineer,20,High School,7,Consulting,Medium,India,No,5,118161
Backend Developer,4,Master,13,Healthcare,Small,India,Yes,5,87005
Frontend Developer,19,Bachelor,4,Education,Large,India,No,4,110458
Software Engineer,7,Master,9,Consulting,Enterprise,India,Hybrid,3,111385
Backend Developer,13,Diploma,7,Telecom,Large,India,Hybrid,4,100300
Software Engineer,8,Bachelor,6,Government,Enterprise,India,Yes,3,98545
Backend Developer,1,High School,3,Telecom,Small,India,Yes,3,57861
